"hhnum","hhwgt","hhwgt1","hhwgt2","hhwgt3","hhwgt4","hhwgt5","hhwgt6","hhwgt7","hhwgt8","hhwgt9","hhwgt10","hhwgt11","hhwgt12","hhwgt13","hhwgt14","hhwgt15","hhwgt16","hhwgt17","hhwgt18","hhwgt19","hhwgt20","hhwgt21","hhwgt22","hhwgt23","hhwgt24","hhwgt25","hhwgt26","hhwgt27","hhwgt28","hhwgt29","hhwgt30","hhwgt31","hhwgt32","hhwgt33","hhwgt34","hhwgt35","hhwgt36","hhwgt37","hhwgt38","hhwgt39","hhwgt40","hhwgt41","hhwgt42","hhwgt43","hhwgt44","hhwgt45","hhwgt46","hhwgt47","hhwgt48","hhwgt49","hhwgt50","hhwgt51","hhwgt52","hhwgt53","hhwgt54","hhwgt55","hhwgt56","hhwgt57","tspsu","tsstrata"
117067,4735.41658888281,4746.81622019102,4727.79345133,4547.68134503045,4963.54186053778,4744.84415989518,4718.72474588643,4757.47352644293,4708.82418230396,4665.09105066406,4803.97091344761,4621.11201113342,4851.60919728082,4706.91601271595,4787.30878794686,4783.19958325378,4685.32522539636,4581.94351996441,4927.09121219202,4714.08329724331,4761.19373823316,4801.43786682149,4734.86663708559,4660.40453067158,4732.7341816846,4725.40678080372,4842.96009118515,4569.77056685413,4927.71653299268,4561.84469004715,4637.86245146603,4851.73485148274,4780.0942685023,4696.55107411131,4629.48835605574,4846.00060068912,4636.49583104294,4828.69380457866,4747.85561026917,4722.34683677044,4702.74928373459,4760.33633946808,4766.38054905663,4754.39514931702,4721.97244053372,4709.63394327472,4731.69032652573,4732.0569693782,0,9633.31562856408,4690.28556531401,4799.37141176022,4635.66083374557,4828.08593233301,4975.64367724641,4529.28272356221,4635.10797168561,4815.65736055933,58,13
117070,3659.34225485397,3643.16131070864,3707.18935621039,3534.87579800667,3797.14801151565,3651.86437592876,3664.41913739757,3746.4668403279,3567.82690352085,3608.40394141113,3715.49908464375,3563.6176513109,3754.23657572801,3670.14111757329,3644.61691108231,3697.22836654051,3619.33285055234,3776.65222892385,3433.39407745007,3676.05908744163,3637.75050481621,3701.50511101345,3598.42116248345,3679.90128794487,3549.8968136359,3763.99496092752,3677.90072813661,3638.25637163578,3659.00455672506,3660.52687906029,3579.02568283797,3748.14495876378,3599.58528709592,3730.81650237071,3638.8044096043,3681.26526611509,3562.30934755959,3738.66089258685,3676.02361222748,3644.22215278329,3704.90455780967,3657.02359087502,3654.86940012874,3680.13056324431,3656.1942438543,3659.25566609717,3664.95865695206,3616.39485976815,3724.62808866907,3602.94996034421,3744.9789094918,3573.38598471355,7410.30344584481,0,3790.13868226034,3533.16722155377,3562.04064280484,3736.65348947016,33,23
117072,15201.41088807,14204.2523189093,16215.9018518488,15209.1125692996,15395.0618687654,15631.8692074781,14880.259773899,14714.3165574182,15733.3078674084,14584.3587658813,15813.0153542407,14559.0535630724,15909.4287828591,15200.0503376132,15167.1559422233,14874.3950246517,15532.4923413303,14784.4426283302,15645.3693425855,14852.6651537019,15578.7062975979,15446.9780038942,14878.654585666,15300.8195765806,14672.1782612458,15692.5310460387,15363.4004767204,15038.5104706419,14965.023591086,15498.901809313,15709.2750318859,14653.3086248684,15360.1180150661,15090.6851049532,15283.4374678153,15181.864545278,30288.1461086253,0,15670.5653050557,14741.1294116136,15829.5196808924,15315.7054570113,15132.6914919147,15097.7545538382,15237.141006371,14748.6472552014,15075.3680632554,15215.3411773746,14736.2959077292,15657.4069581457,14831.6555812363,15607.1776942717,14675.560843389,15666.6331145018,13916.0377717859,16062.8684546612,17632.5060408884,13425.214298739,31,21
117074,27734.3954562646,27540.5085410866,27970.0938576937,27326.5626640869,28429.8111841665,27894.5586302141,27549.393098602,28011.9449302761,27419.7585182166,26962.5083070814,28764.4686373736,27152.5469835775,28327.5183159172,29050.4061989453,26683.0186111155,27694.5869803392,27755.1415962051,27385.3171487513,28026.8622500324,27646.6712450705,27859.6901179803,27865.0262300666,27228.1655400387,28100.0538443619,27771.0624180473,27660.6709269908,28400.3344467675,27095.1242345852,27994.2698431436,27509.7939253884,27088.9357629592,28457.4959323622,28280.0228415593,27232.9159192662,27457.5737268559,28041.392222587,27193.0719416098,28235.3032032442,27607.2876709452,27891.5416088987,27535.394832329,27735.3884803138,27814.1646579831,27871.9397090502,27765.3832975975,27607.633418044,27796.1308435426,27716.4958459741,28083.9821271917,27374.0727293629,29075.2523367353,26195.1318599724,27643.1111163854,27720.6044596761,0,52280.3804549054,26905.616496812,28431.7324586146,46,6
117076,6907.22890974821,6843.94130085588,6964.023334635,6646.33847513857,7109.74546619885,0,13787.3835579316,6804.19197598476,7033.04336873334,6858.80436751653,6953.69409154065,7142.66027861141,6694.773537053,7114.45983782186,6744.29778815309,6492.86218724894,7444.15935841113,6955.99762816957,6842.01180971628,6711.529661926,7125.86056111901,6780.08690884216,6659.6198498329,7283.03696760925,6845.22319290314,6942.1815497185,6826.44915291977,6993.12474583069,7088.56345236762,6728.69904611227,6757.81306673709,7050.08530351641,6971.71242946652,6828.90417364978,6870.31034327852,6950.09256110101,6615.31935620856,7233.49919503117,6935.03919289167,6893.29754204145,6801.5930951883,6875.02275593198,6947.40213527337,6867.65969461092,6913.99652332121,6980.97871621974,6848.66354152577,7034.10716923773,7447.70016172212,6508.0226611437,6696.56971586969,7124.48047932392,6878.64673907385,6942.31495032136,6835.61574205767,6959.22013893447,6416.5081129354,7438.09640637117,52,11
117079,10711.4292172487,10383.9410597497,11051.6592914107,10578.352526783,10517.5685161446,10752.3579445915,10617.681936214,10385.0014945604,11092.5727610531,10558.6615190066,10863.4622125405,10812.8813336503,10643.049471853,10925.368767025,10506.5197852539,10366.251495509,11074.9128170075,10305.9642515069,11296.7025919621,10883.4050190524,10532.7451663748,10534.5170417099,10816.5619968934,10847.1623999722,10548.3532731562,10839.6253974276,10452.8886326196,10951.0348258503,10702.4413200842,10724.2076551934,10431.1507272692,11006.9110341126,10819.2666635854,10585.6227933262,10723.1088543023,10699.9157494404,10030.3434036519,11410.4018697661,10552.4658483149,10909.5123681892,10515.1823210538,10627.3685422415,10785.4279568974,10665.5431770902,10724.7917720472,10861.4503755275,10654.3259526124,10861.8224731298,11350.2936754918,10195.1533263569,10491.4337809408,10983.0345707711,10711.4933380317,10710.9910883484,10163.9298860856,11115.4965163491,20358.1149575306,0,23,18
117081,23418.5793382284,23193.3412828045,23651.4511965234,22729.9286973328,24374.1236137125,23720.1552186161,23222.5964601023,23377.1738740535,23372.0047610732,23535.4599776986,23281.3089853884,22075.3302225037,24805.0269019957,23072.6633441743,23737.280163478,23782.6772234263,23050.3940617582,23137.6532672794,23661.7092682688,23676.8056816343,23169.7912874845,0,34976.0546285888,34638.5706629241,23124.8114629189,23722.9184800084,23464.3392371032,23374.4544294127,23650.5243764431,23207.6653586911,23126.7187411235,23721.2457226705,23556.8575749391,23322.3360497043,23390.8798906987,23467.1312402041,23200.024052485,23666.3355585525,23427.1469299723,23400.5147087794,23291.99898916,23540.8161114743,23316.9903208613,23457.185456608,23419.5588426862,23411.4614318044,23469.6459822433,23435.0272376148,23690.3684079294,23140.5643709136,23515.4185097743,23311.0105462724,24011.867351638,22900.6756230453,25879.9751050899,21462.4284537427,23073.7782777265,23717.9594189532,55,25
117082,11157.5370074504,10363.1148931308,11990.2537046515,11147.2430326574,11268.1292030672,10588.290691665,11706.728457065,11233.9870327609,11074.2545806931,11700.345980882,10782.3413884034,11181.0137361623,11116.1201402598,11196.6775990086,11118.8103333849,0,22160.8165824329,11610.1879868761,10706.42751473,10872.8888856305,11450.5805840214,11830.9855305124,10139.3520901896,11601.602800678,10612.8454398536,11801.3978626015,11502.603282818,10831.5442496243,11354.9241548006,10952.1574771969,11523.2578177632,10911.6269139547,10599.469466053,11749.6708440248,10728.100481251,11641.6595114739,11428.1388096037,10904.3158322986,11099.7235818576,11207.2171120119,11068.9592806671,11168.7565042756,11162.2271975303,11204.4692581491,11270.798841462,11224.8120719042,11107.9834357897,11071.5101139553,10935.2045276135,11371.7617217399,11335.8641469156,11034.8219095283,11172.1617151296,11133.7374482077,11270.8006980102,10981.497552332,10905.1818782344,11180.4245603024,15,9
117086,3325.41758572128,3421.41417452782,3220.72054808657,3312.63640372446,3336.18613784546,0,6495.82552567727,3421.89818830655,3232.13293810921,3336.40277637427,3299.4639334434,3254.93563330476,3391.80532090675,3359.84699704934,3266.6750537841,3270.41015074502,3387.75667669253,3287.16863508964,3366.9168269537,3290.17994709776,3356.30168760441,3494.483166292,3162.36402874573,3280.66241339919,3168.4131746022,3481.07058271947,3305.12901382141,3343.98048728255,3363.54762444103,3285.94568050948,3424.72988732543,3191.30678539514,3307.43105932152,3354.57514985719,3273.28092197366,3374.46510509137,3409.31348131091,3240.83526111117,3359.22896251575,3310.3845725244,3275.3070523661,3306.98855850744,3322.31039717569,3311.33527445399,3305.07972837938,3597.36026839319,3299.66309962968,3224.9169600021,3353.5849574238,3319.53019789142,3171.28892411063,3483.06343767349,3330.08006394185,3307.29251652294,3289.2337665324,3338.2839608899,3333.27793675629,3319.24482508623,52,11
117089,23901.5741950671,24445.1699293331,23388.2245261443,23071.072850818,24751.1274786182,23416.914005289,24443.5591733726,23894.890791964,23962.6560121817,22281.1024674435,26890.6757701807,26616.0927324665,20774.2528031107,23590.4779762479,24218.582020804,23704.9740327017,24196.0392573224,24568.3550458375,23371.6055413637,23225.477430842,24606.074101535,24541.337530809,23677.9014206007,23095.8366529138,24031.6467410982,23751.3189818256,0,46805.9922859797,24491.6922815543,23315.4993579273,23362.1147575134,24530.3944831453,23868.2431751955,23995.7894574503,23615.0387715479,24195.0273411371,24245.1689699984,23583.1230449742,23703.9969496158,24115.2481708278,23927.7886256889,24056.6687698403,24090.5062071117,23915.8464917776,23825.4649760061,23665.9721052319,23843.3583646237,23861.9018949755,23873.5639447332,23935.4667716853,23640.7510381063,24176.4116917992,24197.9415102834,23588.3580667126,27930.7496236607,21526.9178921088,21940.2577549649,25926.9968892441,12,7
117090,145448.60691869,136621.56140195,155278.852394881,138390.612661185,153559.030129096,141789.101774758,147922.71939494,145544.191711811,145048.418360137,141016.486691363,150611.607925827,144888.700040256,145866.763894767,156059.333212229,136222.453100456,144543.569109861,145954.842442614,135670.041172258,152535.830888818,143876.095880754,147006.239585671,146788.182874881,147443.89137647,141771.510374496,143515.919072687,146833.041759059,143829.094304731,146917.389087747,148031.67159296,143001.651712814,141672.308554472,149719.501759453,139260.901362893,149111.820951417,141553.862718477,149989.323982693,146440.999545772,144485.164029769,143946.114498029,146942.907109763,144033.54822893,144085.731235596,145699.695957902,145985.668254888,145483.775286422,146894.355351131,145153.575830867,146417.171166177,143922.131254616,147100.002359887,143053.112876506,147749.798579601,154414.501727536,138190.43667118,0,260889.27845468,142817.685721311,147391.300962021,46,6
117092,14610.5576687339,15092.513057608,14121.8334710123,14236.1307866863,14868.0568311063,14674.0185151316,14478.2690876125,14063.3450831241,15226.7485288728,14376.0674728912,14858.4883773711,14355.4736643698,14912.4138002939,14425.198266993,14662.6619391155,14462.7444875396,14737.9895539147,14217.0138586782,14975.0340298344,14243.961987384,14893.6927668351,14152.2451492891,15723.1827627763,14085.6270839752,14074.2235513617,15136.4392314488,14615.6119521495,14617.0712512309,14074.1918222574,15203.5141363938,14587.3533970038,14646.4071841318,14674.8576364522,14619.6268016452,15112.2555533416,14132.0616016552,14335.1579040322,14860.0005351103,15237.8233630211,14006.1293977384,14805.3943692093,14682.1733302281,14564.8240702941,14675.1219332594,14438.4568382441,14543.7728726717,14529.1427436184,14650.9919247997,14655.1230195149,14593.5747918735,14612.0497787644,14617.1338065564,14750.1783418277,14438.7486879209,14114.8332039343,14987.1065045806,0,25175.1933080573,38,18
117095,1422.82043507871,1473.04711923125,1372.40985605368,1432.11841360091,1405.9240624382,1412.63522901365,1435.8994218923,1428.71919255116,1416.11134189367,1425.02106347627,1427.48026859625,1403.98615218496,1444.20692784422,1414.10456680819,1428.82210022217,1426.90187961057,1416.40409198472,1433.8325217072,1408.34855053513,1407.11479349398,1438.96291869997,1392.07163143691,1447.80563109764,1429.57990053464,1426.32897787737,1419.31478193541,1444.61084088549,1393.58742198162,2892.66520923473,0,1328.1999648032,1527.00435804309,1427.0436903193,1436.14051370147,1363.85965085545,1510.0199565882,1499.76860069714,1387.78036559756,1444.80792945684,1400.4491746079,1409.5804358531,1426.88008715057,1427.67974693029,1428.05777607215,1420.72262173001,1423.4946985329,1424.30121537194,1421.04261948431,1404.33772270078,1443.11037356025,1453.36591459003,1391.00855898341,1416.84806514891,1425.77004841534,1510.05362544561,1353.2258616801,1377.72073265581,1454.22261616493,28,19
117098,17759.0901783189,17503.3673936022,18026.47956988,17464.7359383009,18246.0164805579,17863.1770225035,17638.3019246335,17942.1632741869,17552.4664120206,17150.2012661487,18482.0920834877,17772.2474302508,17832.6061972106,18351.8654820614,17249.4695780983,35598.8426263169,0,17546.1927844684,17935.9395082091,17694.876223621,17846.9737652023,17891.6743461046,17428.6371047705,17954.6454406684,19096.2361232672,16231.2172202403,18169.9613131055,17363.6015098805,17924.9237655165,17616.1737237796,17351.0939029489,18216.5335209225,18110.639793928,17436.1871679562,17584.6318779659,17952.6147215989,18110.8250079215,17688.7234891867,17797.0127971625,17730.8462965513,17631.664648832,17759.7260387135,17810.1685747817,17847.1635164445,17778.9325386664,17677.9209863855,17798.6210313203,17747.6285694367,18004.455567358,17511.5074597259,18621.537587337,17061.7627181989,17463.7281216852,18033.6841684848,19838.4004831621,16328.6774675149,17126.2236951497,18328.9827852213,48,9
117105,10136.2011166219,9586.03913906755,10758.0462386649,9711.46921765196,10641.5921166027,10101.8091036896,10156.4192377646,9802.40737770869,10532.6507777096,9969.71725772519,10294.9258377541,9741.07804746056,10554.9893050799,10159.6587497732,10115.8469424922,10137.7687339925,10163.1456240319,9947.89324352171,10306.6578734123,10055.8939119841,10229.4409775385,10353.9238371423,9894.77738947125,10102.1277753032,10130.6194173093,10126.0265221944,10112.406190844,10152.7232861368,10423.4939652582,9866.14704863569,9974.40315323826,10331.2540693625,11308.9307398358,9347.90799682878,10117.4145627339,10183.0241238088,9501.7066023891,10763.6816196912,0,22205.4544842073,10060.7907281038,10202.7030075896,10157.2062834689,10173.3646723603,10145.9718216825,10075.8251894854,10122.4387817661,10143.306271226,10093.7547991764,10179.1969694735,10156.5092029245,10114.1357218691,10030.582208151,10226.5432792128,10845.1808252803,9543.02624146499,10054.8671183179,10174.7364152168,36,16
117108,8292.9351743027,8327.28705099878,8264.4415045707,7980.30738126516,8671.29889602104,8309.9380475208,8263.19610963212,8328.85880103437,8248.98836430809,8151.00626677568,8432.84183359915,8096.43295998571,8492.79478173787,8330.05477029444,8247.55017816064,8378.10192038679,8203.82589718886,8434.94010579518,8149.96741569848,8259.88864305622,8333.90122965915,8351.20377206885,8309.64914963911,8194.896173666,8288.75995105338,8274.75918299031,8282.18999957297,8296.51709075198,8527.74531514762,8070.94223606952,0,16997.7025906804,8371.41969398975,8224.50037413917,8191.34185523319,8415.11467538379,8119.53516651898,8456.54608830647,8314.75607702512,8270.00251213599,8279.4657001895,8231.91944437528,8351.27896080526,8330.27908140997,8273.4705486192,8251.85199938537,8313.56025803537,8291.1398708023,8214.24695226624,8372.5765705322,8281.23573490801,8297.97966156322,8228.27136905315,8371.55107566597,8689.79085541061,7950.44302530728,8116.83662471662,8433.912836786,51,24
117109,76769.5503900727,75067.4953719893,78268.3458599897,76094.4267358545,77178.3790085349,74668.6807234241,78078.9858571901,0,150685.403874765,77381.682924461,76084.3334249525,79018.2911405021,74655.8332547688,78073.8879893735,75641.3028549575,74595.9611143461,79167.041775646,76648.9538833141,76727.970802914,75802.9914266348,77619.9730582851,75119.5050787995,78407.0065074224,77035.926355838,75959.1847216609,77533.7185309237,76256.4102774899,77203.8701298966,76617.1763516968,76710.6110270356,75725.4952666905,77752.2472292448,73925.9090622337,79812.0649334344,78053.9929454792,75268.3321077461,81721.1488788416,72321.4677877932,78044.1949891178,75949.7206357198,75599.1761514127,76066.9705975246,76326.2335675684,75634.6462387655,75929.4758764261,83836.2286987075,75483.6446355992,76417.8145590013,77173.8412940767,76513.7179962322,72217.4750811704,81440.5057721427,78328.6442224822,75159.232404867,78130.4817967194,75013.2188971562,76655.9294540442,76847.2821802929,43,12
117110,9231.66809227977,9250.14632389216,9226.00478083874,8956.52700235872,9411.05894884105,9453.70190982214,9161.01286027721,9351.15329003204,9136.64071561413,9444.72262452161,8947.7530784822,9654.62238672644,8855.92101626782,9099.27708492126,9362.4878507045,18043.0243465046,0,9181.8691572048,9429.51907012071,9027.70802508212,9463.6718871897,9081.99824650827,8349.99951687448,10257.3233605874,8929.4550961776,9543.95796023491,9183.58254196149,9273.83283214569,9566.41989290908,8898.36988852409,9182.72907057857,9268.38849124724,9431.28311711814,9016.58678490773,9389.71104910949,9089.737384431,8867.6408779233,9654.06134287977,9330.2791760128,9176.38952696318,9365.13587587843,9286.03159878779,9288.12164660225,9147.74992236487,9308.82744882559,9058.21197867741,9151.15356450994,9261.19398604557,9449.72445720772,9104.51953784846,8933.84406103103,9568.51142746528,9067.81401627402,9392.50411755266,8452.27080670254,9712.95324198656,8355.11893921668,10206.3422925004,48,9
117113,16990.5898255979,17944.2695326908,16020.2727561863,16612.9552285868,17151.3886876219,16754.4748227505,17115.3590232374,16509.4719466893,17567.2623038663,17140.4025463168,16812.8694049608,17513.8210796272,16505.5719490135,16006.4798150154,17979.1964059183,16642.2129425145,17395.8987468872,16816.0826522741,17186.9035029594,16410.6155577902,17594.8097687072,16750.9905381155,16765.370204877,17307.4419839608,16504.323345676,17506.9216643653,17284.910463013,16724.648929425,16436.1503362204,17599.1024139906,17099.3043898607,16843.5328497177,16595.2577712803,17450.0798394795,17724.8152033745,16276.6698359887,0,33135.6989365603,17667.8222922367,16362.270164233,17505.0396044782,17195.0376890014,16044.7347297642,17135.9346161476,17033.8314104806,17162.9194627751,16937.8138304911,16867.0532764617,16908.1896141983,17121.3144750487,16522.1842626251,17538.298200219,17156.5234426313,16827.6008470186,16608.2205288117,17261.8205696285,19834.5797607685,14936.3151637862,50,21
117120,5300.76209790253,5234.77449890778,5366.7994636019,5056.39919501713,5587.20876319748,5189.75495851627,5364.99637317847,5420.0422959035,5167.13068930229,5218.05747374873,5392.47674473122,5254.3140878507,5344.30387785592,5453.08448038355,5178.68218218822,5278.23421110659,5314.10076281659,5456.21394554226,5154.12780336433,5218.40819293,5383.93805976886,5436.42028850864,5367.01402506357,5085.05671284158,5258.02716553107,5323.3990984652,5259.01228498142,5335.78348361968,5423.89002620868,5184.55454888472,5126.0058500689,5504.99467336213,5352.45208209843,5244.89137796738,5188.30758469724,5429.30670246535,5381.48024257466,5209.99141589857,5257.58304982355,5341.8605623274,5274.10265744023,5180.51033314547,5338.89132137117,5318.4796439688,5303.93213882907,5345.06552851035,5303.09212144865,5333.22367091388,5166.78975847465,5433.2592023743,5281.18725953446,5320.61652346301,0,10350.7355081871,5492.78515153031,5134.07090710748,5212.32021660499,5363.97773878068,34,23
117121,3967.55475755341,3920.1815401454,4020.13233555293,3929.54949547781,4018.74893394408,4069.53773660757,3873.32910143374,4062.68270825042,3856.08820699066,3956.80703693684,3965.32114740646,3812.92976513129,4122.57765888886,3849.64079419972,4076.05367332292,4060.95780476338,3857.74405481062,3993.89069414122,3954.42301681976,4017.32241971738,3916.2085561478,4149.28253326595,3879.58949046788,3864.33572688001,3946.2976876799,3999.42392707489,4018.29674953151,3918.99180613579,3953.4115661306,3986.99433982565,3935.17573708018,3993.80162812033,4350.39807331349,3466.00751171792,4024.25989975634,3911.69938161401,0,7898.77406887619,3988.65671211931,3951.63045483225,3940.53345257931,3986.19358664314,3958.98909639313,3991.51184728288,3982.39054049047,3950.85216760123,3989.88856706347,3935.16690507516,4087.90700372001,3859.79648280472,4035.25334395407,3902.01293772367,4003.43984457079,3933.49389858659,4326.6223225452,3663.04585516555,3964.68946677762,3982.45882430098,50,21
117129,35380.1128192752,36564.278884349,34130.8688101312,35997.576396575,34745.4111291566,34505.7814333803,36276.5838146927,36396.5819296553,34412.4582311471,35843.029218987,34905.3237808259,36422.7676470004,34425.2122474421,35205.8629213932,35378.8751083508,34458.2481735057,36391.4000104102,34877.7007996899,35726.7492258918,34659.7305479947,36079.4576854637,51292.3670321155,53611.7344283096,0,35138.9270007403,35699.8657037603,35598.4206870214,35155.9047556099,35171.3523804903,35473.4435114048,35497.5289693534,35263.4216879931,33765.0705882286,37336.7516849135,35817.5608964629,34934.6839561947,36646.0817310523,34223.8676744483,36420.9389009013,34548.1267829518,35063.6596978477,34818.0417551297,35160.3280241097,34942.577281402,35034.9012848434,38411.6287661925,35023.5706545036,35020.1640701966,35357.8705388173,35378.3729961451,34225.5908974353,36541.6793521827,36926.7068289276,34147.5854782785,35502.8239032208,35041.4065467788,35182.0703149054,35393.4336138403,39,25
117130,3543.48120558548,3516.23291464401,3571.29842307817,3420.56024439882,3619.39422892502,7207.8027444124,0,3518.93669962687,3574.39595016957,3463.7014444586,3606.26826418798,3576.60239486363,3513.93069831605,3583.13134339638,3501.66479600453,3432.65168143568,3667.00902512403,3435.92750766016,3703.76123704079,3564.97024824011,3522.8200987966,3490.19940044884,3499.83660437135,3653.70268898254,3494.65418123177,3585.90237990024,3522.28828066171,3572.35254064323,3610.73162071649,3477.81127004816,3505.81536637582,3571.87232990055,3568.74456636123,3519.5908979689,3608.44311996527,3480.79791983587,3309.80448094105,3789.72990362399,3566.10288267981,3535.0669747483,3507.21184774365,3540.17499830311,3562.79494307653,3547.30443410789,3567.35017882192,3545.65261044899,3538.55426909943,3535.95703254031,3808.75817697752,3319.53414670445,3482.18816686037,3617.27088677198,3489.09244810157,3596.30460402131,3536.28685314822,3523.9456548851,3318.37691183411,3797.31041290449,18,11
117131,29468.453626029,31543.5063398717,27433.6820931424,28600.6097330727,30322.4724600876,89141.0543903127,20778.6901667491,28284.9533491405,30888.9215584275,29213.9952851178,29723.3210232629,29480.4118998712,29463.8540418731,21693.0224836132,37043.5384461872,28608.0434345202,30352.6074638214,29780.4016192733,29153.5591929474,28368.5748349419,30659.6222694878,27688.137810269,31543.5597914366,29515.250874207,29558.8906426559,29212.1347817101,29373.3863308295,29509.6308721714,28955.9538820706,30058.9513651329,29183.4838286084,29781.3305190281,0,66396.7333456296,31101.3951921977,28353.5784482966,29554.0020310872,29461.622497407,31403.3961823862,27618.4132225403,30266.9101887623,29669.3438242604,28920.3297679679,29569.3921174091,29433.4865674296,29068.9610620778,29287.392724473,29507.9240615781,28519.4944045743,30411.1002440372,29009.1258982384,29864.7321578064,25778.6969430987,32285.8716967266,29161.932787228,29896.9817805072,33870.4481186168,26075.1388446273,29,22
117137,2878.79760362058,2857.75916841017,2895.72557046932,2831.64649043797,2939.33427464099,2852.15819637036,2864.46741591346,2994.24140723284,2770.22588565461,2916.84557999566,2828.27767723429,2881.15353928105,2877.24586298805,2992.2912863772,2771.64986317676,2790.36352409166,2970.80274993331,3011.73563372619,2679.35520421658,2855.35472702306,2899.78720323695,2834.73871405985,3006.11051375737,2797.72064523323,2806.96807992708,2949.21933668295,5814.33511383873,0,2902.24472628027,2851.62785079347,2848.1511842102,2912.17380965976,2834.3692302871,2927.38812310586,2903.21648176141,2862.49932532194,3022.24176704321,2747.14897724828,2932.8348991463,2838.84614676228,2819.2404782481,2844.02404256452,2873.64272258415,2841.42123763766,2850.77059965146,3146.40024094166,2833.646034648,2863.82320430697,2793.38953509422,2967.76083667709,2705.5658655687,3059.65934348543,2895.15649847389,2854.95109032427,2902.89736579353,2842.7537652184,2907.5474398573,2841.9399716326,21,7
117139,7624.23959762698,7480.04789597287,7777.67833743452,7547.82195696192,7677.21262794141,7597.09017504454,7648.1496831104,7749.63306837753,7502.61760829798,6957.94474070256,8817.63784726287,8463.59693502068,6647.20666256178,8015.56365894114,7326.36040786439,7603.33511205635,7658.67634958124,7486.21465637734,7797.94255508981,7500.94370064152,7744.89176814201,7909.01832435803,7200.8388571547,7789.35520789905,7541.48866005802,7710.10119053345,8008.37445888543,7280.8477554047,7624.03184029929,7641.60165963057,7442.08118389099,7814.26165556484,7660.36041674605,7608.6017895149,7639.50812561919,7588.8236820863,7800.0721671283,7438.76875275448,7457.84220883965,7818.06864842526,7627.88255471188,7625.60603939625,7634.28759380046,7669.64729980708,7661.80113908562,7555.21078156804,7652.4288170266,7552.25192686894,8012.710498458,7270.90291173373,7969.88890046523,7242.77054009752,15598.4963148218,0,9233.75186593285,6652.01929705318,7040.89086288183,8249.57793379731,33,23
117140,143688.848031446,144422.179215497,142990.256881369,145777.462324071,140916.574742711,145092.271925893,141591.999048584,133828.922550993,154902.124313964,152172.081156104,135326.105128225,141340.970133157,145909.847224153,141599.537978893,145675.0405954,140168.417705615,147210.623198631,146459.705038273,141172.139310176,141757.16469169,142943.106495842,137435.843470298,160230.341035148,135305.698200471,148474.961018236,139897.891145388,143410.495218032,144106.834819711,138365.832472017,149562.862156551,143257.490367929,143941.947847804,147312.848280206,140190.552437511,151504.393796587,136636.412263589,136726.880908815,152764.431031722,147254.601394769,140307.372969316,147948.812418396,144626.712042379,142459.253496578,143390.246484164,142145.0298802,142502.878881132,141618.01387853,145322.17898395,140987.992126952,146426.736683384,140219.339646099,148012.062242784,142705.867884155,144682.578683217,137812.265985005,148354.265331021,0,236293.025886927,38,18
117141,16285.7747013023,16390.2938416806,16190.830258844,17862.4144318988,14208.6034084902,16490.852800451,16036.8603421082,16071.8188081412,16480.8199809045,16469.0734733728,16125.0550008786,16081.2617414377,16493.6508983225,16497.2346239422,16130.2793981056,16942.5229291905,15680.1580544271,16195.0835452606,16318.6952009557,16153.7606984374,16429.2260847897,16501.5334395989,16287.6097132382,16004.307160654,15895.1960384771,16646.3425767818,16240.9791534632,16318.1477989913,16356.4231231158,16264.4557155684,15553.3729057163,17159.73066869,17051.4769813885,15561.9048844445,16074.8399412067,16539.3397831524,15618.6046619536,16971.7192012696,16306.8950944558,16274.3471994392,16176.4331488521,16384.9764993697,16385.8695933263,16353.1118389543,16246.7741463984,16179.6343273649,16280.8759676993,16267.0215830869,15836.0162705704,16463.246724552,17059.539722566,15513.4401263731,32278.3034620458,0,21891.592135223,13369.7586991156,15517.9794617385,16993.0607229096,33,23
117142,11444.8608937995,11359.3312946552,11686.797486054,12832.4582837687,9797.78445297544,11748.1432548642,11176.2141901616,11319.2228774547,11528.9316190538,11665.2999863773,11186.0528005885,11105.5309847619,11781.8774949639,11252.7957184542,11591.3132468798,11931.3598424574,10999.3010163107,11393.7852609445,11449.1793882438,11461.1722694678,11438.7276743939,11622.4596800739,11345.2995657877,11330.5989401229,22919.98792382,0,11529.4952605126,11360.7473943333,11360.9506101035,11573.3568632037,11035.6547670981,11910.5143728619,11918.6626643892,10990.5529482026,11432.1750965067,11469.1837964542,11106.5135222008,11820.1786866461,11605.4510997318,11281.7332005382,11411.9306236709,11515.0284900645,11454.7786570901,11448.0128059023,11450.8623080934,11375.2440250534,11466.6776223496,11430.7810175784,11522.4002641938,11358.4120587061,11795.0693263872,11143.9780492436,11438.2382877795,11439.8823579859,15752.308719005,9207.0094983402,10961.5844158141,11929.5826696701,32,20
