"eventid","hhnum","whogotpnum","whogot_flag","athome","schoolmeal_flag","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_filltype","chain","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnaptype","free","free_flag2","totalpaid","totalpaid_flag","tipamt","tipamt_flag","receiptreportedph","receiptobserved","couponsreported","loyaltycard","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_tanf","giftcard","schoollunchcard","paytype_flag","iteminfotype","breakfast","lunch","dinner_supper","snack_drink","multmeals","meals_flag","atepnum1","atepnum2","atepnum3","atepnum4","atepnum5","atepnum6","atepnum7","atepnum8","atepnum9","atepnum10","atepnum11","atepnum12","atepnum13","atepnum14","numhhpeople","numotherpeople","booktype","bookpnum","whogotate","bookownergot","bookownerate","bookownerate_flag","startdate_flag","practice_flag","capture_flag","frommemory"
15385,106454,2,0,0,0,6/16/2012,0,6,6,0,3901278,2,,212,,,0,,,,4,442.722943983896,,,,,0,".V",0,0,15,0,2.36,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
42216,110175,2,0,0,0,10/2/2012,0,10,1,0,,4,,402,,,0,,,,9,,,,,,0,".V",0,0,1.53,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
23035,112151,1,0,0,0,7/26/2012,0,7,1,0,3901279,2,,211,,,0,,,,4,4.95483782886519,6.585,13.4,-996,-996,0,".V",0,0,30,0,8.32,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Primary",1,1,1,1,0,0,0,0,0
20635,107174,4,0,0,0,7/18/2012,0,7,2,0,2005306,2,,212,,,0,,,,6,6.70950856912644,8.917,14.12,-996,-996,0,".V",0,0,21.8,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Youth",4,1,1,1,0,0,0,0,0
40138,105420,1,0,0,0,9/24/2012,0,9,4,0,2025056,2,,212,,,0,,,,6,2.2487104637782,4.165,7.42,-996,-996,0,".V",0,0,28.46,0,,0,1,-996,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
28591,109269,1,0,0,0,6/21/2012,0,6,1,0,2061427,2,,212,,,0,,,,6,0.925568725459089,1.302,4.22,1.275,24.78,0,".V",0,0,12,0,,0,-996,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,1,0
67758,104004,2,1,0,0,12/15/2012,0,12,5,0,2082219,2,,212,,,0,,,,6,3.82780417339475,4.319,11.42,-996,-996,0,".V",0,0,15.5,0,2,0,-996,4,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,0,0,0,0,0,1,0
15199,116366,1,0,0,0,6/19/2012,0,6,7,0,3901280,2,,212,,,0,,,,4,4.38168976792214,4.879,10.52,-996,-996,0,".V",0,0,40.46,0,6,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Primary",1,1,1,1,0,0,0,0,0
15880,114233,1,0,0,0,6/23/2012,0,6,2,0,3901281,2,,211,,,0,,,,4,8.33245866303812,13.464,16.13,-996,-996,0,".V",0,0,14.97,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
60907,103107,2,1,0,0,8/25/2012,0,8,1,0,3901283,2,,210,,,0,,,,4,5.36316542321512,9.632,14.98,-996,-996,0,".V",0,0,5,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Primary",1,1,0,0,0,0,0,1,0
62561,107838,1,0,0,0,6/16/2012,0,6,2,0,2084934,2,,210,,,0,,,,6,1.43580240565673,2.516,6.52,-996,-996,0,".V",0,0,15.22,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
70390,110063,1,0,0,0,10/1/2012,0,9,3,0,,4,2,210,1,0,0,0,0,1,9,,,,,,0,".V",0,0,25,0,0.68,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
56358,111859,1,0,0,0,11/29/2012,0,11,1,0,2032429,2,,210,,,0,,,,6,5.86773468860599,6.403,8.13,-996,-996,0,".V",0,0,6.37,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,-996,-996,-996,-996,-996,3,0,"Primary",1,1,1,1,0,0,0,0,0
57863,111859,1,0,0,0,12/5/2012,0,11,7,0,2032429,2,,210,,,0,,,,4,5.86773468860599,6.403,8.13,-996,-996,0,".V",0,0,6.37,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,0,0
66047,114750,1,0,0,0,12/3/2012,0,11,5,0,2032429,2,,210,,,0,,,,6,5.39999551517992,6.217,7.82,-996,-996,0,".V",0,0,23.06,0,,0,-996,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Primary",1,1,1,1,0,0,0,1,0
63835,115238,2,0,0,0,10/20/2012,0,10,5,0,3006111,2,,210,0,0,0,0,0,1,2,1.410044169597,3.063,5.77,-996,-996,0,".V",0,0,18.73,0,-995,0,-996,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-995,-995,-995,-995,-995,0,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,-995,"Adult",2,-995,1,-995,0,0,0,2,0
64233,117076,1,0,0,0,8/18/2012,0,8,2,0,2012292,2,,210,,,0,,,,6,1.00515331386578,1.756,6.13,-996,-996,0,".V",0,0,22.3,0,,0,-996,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
11971,117854,1,0,0,0,6/1/2012,0,6,1,0,3901282,2,,210,,,0,,,,4,5.40630066547876,8.193,15.95,-996,-996,0,".V",0,0,16.8,5,0,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Primary",1,1,1,1,0,0,0,0,0
38103,115981,1,0,0,0,9/16/2012,0,9,5,0,2080788,2,,218,,,0,,,,6,7.18839977713272,10.466,15.93,-996,-996,0,".V",0,0,17.25,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,0,"Primary",1,1,1,1,0,0,0,0,0
65062,115981,2,0,0,0,9/16/2012,0,9,5,0,2080788,2,,218,,,0,,,,6,7.18839977713272,10.466,15.93,-996,-996,0,".V",0,0,18.25,5,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,0,0,1,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,5,,"Adult",2,1,1,1,0,0,0,1,0
16349,110724,1,0,0,0,6/26/2012,0,6,7,0,,1,,103,,,0,,,,9,,,,,,0,".V",0,0,1.47,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
29748,108305,1,0,0,0,8/12/2012,0,8,4,0,3901285,2,,212,,,0,,,,4,0.726881828485803,1.268,3.67,0.871,17.38,0,".V",0,0,17,0,3,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
32452,100274,1,0,0,0,8/28/2012,0,8,5,0,1153417,1,,102,,,0,,,,3,1.21794435470071,1.456,4.72,-996,-996,1,"CO",0,0,5,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
60161,101125,1,0,0,0,8/11/2012,0,8,4,0,1026196,1,,121,,,0,,,,3,5.4845624349367,7.023,17.05,-996,-996,1,"SS",0,0,9.46,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,,"Primary",1,1,1,1,0,0,0,1,0
22587,101236,1,0,0,0,7/25/2012,0,7,7,0,1022912,1,,121,,,0,,,,3,1.5547644192078,2.712,7.45,-996,-996,1,"SS",0,0,16.1,7,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
70168,101351,2,0,0,0,10/2/2012,0,10,1,0,3005231,1,,121,,,0,,,,4,6.02920113052576,10.198,13.23,-996,-996,0,".V",0,0,32.3,0,,0,-996,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
70255,101351,3,0,0,0,10/2/2012,0,10,1,0,3005231,1,,121,,,0,,,,4,6.02920113052576,10.198,13.23,-996,-996,0,".V",0,0,22.68,0,,0,-996,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",3,1,1,1,0,0,0,1,0
70297,101351,3,0,0,0,10/6/2012,0,10,5,0,3005231,1,,121,,,0,,,,4,6.02920113052576,10.198,13.23,-996,-996,0,".V",0,0,18.86,0,,0,-996,4,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",3,1,1,1,0,0,0,1,0
15282,101640,4,0,0,0,6/19/2012,0,6,4,0,,1,,121,,,0,,,,9,,,,,,0,".V",0,0,1.63,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Youth",4,1,1,1,0,0,0,0,0
12838,103657,2,0,0,0,6/5/2012,0,6,3,0,1044545,1,,121,,,0,,,,3,0.422537948311407,0.614,2.82,0.613,11.85,1,"SS",0,0,12.15,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,3,"Adult",2,1,1,1,0,0,0,0,0
25108,103718,1,0,0,0,8/4/2012,0,8,1,0,1072383,1,,102,,,0,,,,3,137.301289838944,141.796,120.58,-996,-996,1,"CO",0,0,12,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
39539,107681,1,0,0,0,9/23/2012,0,9,7,0,1044545,1,,121,,,0,,,,3,0.13773785914139,0.194,1.58,0.194,4.1,1,"SS",0,0,6.76,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,3,"Primary",1,1,1,1,0,0,0,0,0
68652,111278,3,0,0,0,10/17/2012,0,10,1,0,,1,,121,,,0,,,,9,,,,,,0,".V",0,0,16.24,0,,0,-996,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Adult",3,1,1,1,0,0,0,1,0
68663,111278,2,0,0,0,10/22/2012,0,10,6,0,,1,,121,,,0,,,,9,,,,,,0,".V",,0,,0,,0,-996,0,0,0,0,,,,,,,,,0,3,,,,,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Adult",2,1,1,1,0,0,0,1,0
24777,114350,2,0,0,0,7/30/2012,0,7,3,0,1057449,1,,121,,,0,,,,3,3.17086097706819,4,9.43,-996,-996,1,"SS",0,0,5.47,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
24780,114350,2,0,0,0,7/31/2012,0,7,4,0,1057449,1,,121,,,0,,,,3,3.17086097706819,4,9.43,-996,-996,1,"SS",0,0,5.99,5,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
24782,114350,2,0,0,0,8/1/2012,0,7,5,0,1057449,1,,121,,,0,,,,3,3.17086097706819,4,9.43,-996,-996,1,"SS",0,0,2.18,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
24785,114350,2,0,0,0,8/2/2012,0,7,6,0,1057449,1,,121,,,0,,,,3,3.17086097706819,4,9.43,-996,-996,1,"SS",0,0,1.1,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
24923,114350,2,0,0,0,8/3/2012,0,7,7,0,,1,,121,,,0,,,,9,,,,,,0,".V",0,0,8.98,7,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
41127,115098,2,0,0,0,9/28/2012,0,9,1,0,1022912,1,,121,,,0,,,,3,1.34710412162493,2.669,7,-996,-996,1,"SS",0,0,2.67,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
41994,115098,2,0,0,0,10/1/2012,0,9,4,0,1022912,1,,121,,,0,,,,3,1.34710412162493,2.669,7,-996,-996,1,"SS",0,0,6.73,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
41995,115098,3,0,0,0,9/30/2012,0,9,3,0,1022912,1,,121,,,0,,,,3,1.34710412162493,2.669,7,-996,-996,1,"SS",0,0,17.09,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,2,0,"Adult",3,1,1,1,0,0,0,0,0
14687,119217,1,0,0,0,6/16/2012,0,6,1,0,1153417,1,,102,,,0,,,,3,2.45911341472369,3.395,8.03,-996,-996,1,"CO",1,0,10.28,5,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,4,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
14693,119217,2,0,0,0,6/16/2012,0,6,1,0,1153417,1,,102,,,0,,,,3,2.45911341472369,3.395,8.03,-996,-996,1,"CO",0,0,2.08,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
14695,119217,2,0,0,0,6/17/2012,0,6,2,0,1153417,1,,102,,,0,,,,3,2.45911341472369,3.395,8.03,-996,-996,1,"CO",0,0,6.56,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
33548,112102,1,0,0,0,8/28/2012,0,8,1,0,3901286,2,,211,,,0,,,,4,13.053517213788,17.387,25,-996,-996,0,".V",0,0,1.9,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,0,1,0,0,0,0,0,0
27402,101449,1,0,0,0,8/11/2012,0,8,1,0,3901287,2,,207,,,0,,,,4,1.7734293599028,2.821,9.28,-996,-996,0,".V",0,0,4.37,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
14390,106294,1,0,0,0,6/13/2012,0,6,1,0,3901288,2,,207,,,0,,,,4,4.3956588911778,5.811,8.75,-996,-996,0,".V",0,0,7.82,0,,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,"Primary",1,1,1,1,0,0,0,0,0
56928,116610,1,0,0,0,12/2/2012,0,11,4,0,3901289,2,,204,,,0,,,,4,0.436403921709132,0.514,2.25,0.509,9.3,0,".V",0,0,4.99,0,1,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
46217,104040,1,0,0,0,10/17/2012,0,10,2,0,2049229,2,,212,,,0,,,,6,2.05342299038121,3.193,9.05,-996,-996,0,".V",0,0,20,0,2.77,0,1,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
10125,115752,2,0,0,0,5/23/2012,0,5,5,0,2047381,2,,217,,,0,,,,6,1.01689158446967,1.22,5.35,-996,-996,0,".V",0,0,6,0,,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Adult",2,1,1,1,0,0,0,0,0
54872,111328,1,0,0,0,11/22/2012,0,11,5,0,3005233,1,,110,0,0,0,0,1,0,0,225.977462858264,,,,,0,".V",0,0,6.68,0,0,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,3,"Primary",1,1,1,1,0,0,0,0,0
67009,102805,3,0,0,0,10/9/2012,0,10,1,0,,1,,121,1,0,0,0,0,1,9,,,,,,0,".V",0,0,1,0,-996,0,-996,0,-996,-996,0,,,,,,,,,4,1,,,,,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
67010,102805,3,0,0,0,10/10/2012,0,10,2,0,,1,,121,1,0,0,0,0,1,9,,,,,,0,".V",0,0,1,5,-996,0,-996,0,-996,-996,0,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,-996,"Youth",3,1,1,1,0,0,0,1,0
64409,113461,1,0,0,0,7/14/2012,0,7,5,0,,1,,114,0,0,0,0,0,1,9,,,,,,0,".V",0,0,6.63,0,,0,-996,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,1,0
7463,100106,1,0,0,0,5/12/2012,0,5,3,0,,2,,211,,,1,,,,9,,,,,,0,".V",0,0,9,5,0,0,0,-996,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,1
67805,100319,1,0,0,0,12/1/2012,0,11,7,0,3901291,2,,211,,,1,,,,4,3.03977295411507,3.788,8.13,-996,-996,0,".V",0,0,30.47,4,3,0,-996,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,2,"Primary",1,1,1,1,0,0,0,1,0
9328,101046,2,0,0,0,5/18/2012,0,5,3,0,2044772,2,,211,,,1,,,,6,8.01474013753058,12.731,19.25,-996,-996,0,".V",0,0,22.62,0,1.35,1,1,-996,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,0,1,0,0,0,0,0
24907,101062,1,0,0,0,8/2/2012,0,8,1,0,3005234,2,,211,,,1,,,,4,8.1282995997154,10.676,16.93,-996,-996,0,".V",0,0,12.2,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,0,0
24909,101062,2,0,0,0,8/2/2012,0,8,1,0,3005234,2,,211,,,1,,,,4,8.1282995997154,10.676,16.93,-996,-996,0,".V",0,0,17.96,0,0.51,1,1,-996,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,3,0,"Adult",2,1,1,1,0,0,0,0,0
34392,101525,1,0,0,0,9/3/2012,0,9,3,0,3901295,2,,211,,,1,,,,4,174.438788767662,218.559,183.47,-996,-996,0,".V",0,0,52.48,0,9,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,0,0
57068,101771,1,0,0,0,9/27/2012,0,9,1,0,,2,,211,,,1,,,,9,,,,,,0,".V",0,0,15,0,3,0,-996,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,0,"Primary",1,1,1,1,0,0,0,1,0
38597,102260,1,0,0,0,9/19/2012,0,9,1,0,2067480,2,,211,,,1,,,,6,8.46870172484397,14.961,24.57,-996,-996,0,".V",1,0,0,0,,0,0,-996,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,1,0,1,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,0,0
51173,104553,1,0,0,0,11/12/2012,0,11,2,0,2042473,2,,211,,,1,,,,6,1.66121050033289,1.801,4.08,-996,-996,0,".V",0,0,23,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,1
55531,104825,1,0,0,0,11/12/2012,0,11,4,0,,2,,211,,,1,,,,9,,,,,,0,".V",0,0,30,0,3,0,0,-996,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,4,0,"Primary",1,1,1,1,0,0,0,0,1
70781,104924,2,0,0,0,1/9/2013,0,1,6,0,,2,,211,,,1,,,,9,,,,,,0,".V",1,0,0,0,,0,-996,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,1,0,0,0,0,0,0,1,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Adult",2,1,1,1,0,0,0,1,0
20979,105084,1,0,0,0,7/19/2012,0,7,2,0,2073024,2,,211,,,1,,,,6,2.21008852831666,2.75,8.4,-996,-996,0,".V",0,0,45.6,0,4,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,3,"Primary",1,1,1,1,0,0,0,0,0
62779,105084,1,0,0,0,7/18/2012,0,7,1,0,2073024,2,,211,,,1,,,,6,2.21008852831666,2.75,8.4,-996,-996,0,".V",0,0,45.6,0,4,0,-996,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,3,"Primary",1,1,1,1,0,0,0,1,0
24985,105221,1,0,0,0,8/3/2012,0,8,2,0,,2,,211,,,1,,,,9,,,,,,0,".V",0,0,25.35,0,,0,,-996,0,0,0,,,,,,,,,4,3,,,,,0,0,1,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,,"Primary",1,1,1,1,0,0,0,0,0
24986,105221,1,0,0,0,8/4/2012,0,8,3,0,3901292,2,,211,,,1,,,,4,13.7467678363378,17.382,21.12,-996,-996,0,".V",0,0,25.35,0,,0,1,-996,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,2,0,"Primary",1,1,1,1,0,0,0,0,0
