"hhnum","eventid","itemnum","bundlenum","bundletype","menugrp","nonschmealitem","itemdesc","itemdescsource","quantity","quantity_flag","size","size_flag","sizeunit","sizeunit_flag","sizerelative","gramstotal","additem_flag","itemcost","itemcost_flag","totitemcost","free","free_flag2","impitemcost","impcostmethod","imptotcost"
112250,45009,1,,,"BEV",-996,"COFFEE",6,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112250,45009,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,45010,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112250,45010,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,45974,2,,,"BEV",-996,"COFFEE REFILL",6,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,45974,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112250,45975,2,,,"BEV",-996,"COFFEE REFILL",6,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,45975,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112250,45976,2,,,"BEV",-996,"COFFEE REFILL",6,1,0,8,0,"OZ",1,"SMALL",355,0,0,0,0,0,0,,-996,
112250,45976,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,"SMALL",355,0,0.85,0,0.85,0,0,,-996,
112250,45977,1,,,"TOP",-996,"Chicken Sandwich w/ Mayo-Onion Sauce",7,2,0,,0,,0,,294,0,0.99,0,1.98,0,0,,-996,
112250,46765,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,46765,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112250,46767,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0,0,0,0,0,,-996,
112250,46767,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,8,0,"OZ",1,,236.8,0,0.54,0,0.54,0,0,,-996,
112255,43243,2,,,"SCH",0,"FRUIT PIE",6,1,0,1,6,"PIECE",0,,105.58303030303,0,0,0,0,1,0,,-996,
112255,43243,3,,,"BEV",0,"MILK, 1 PERCENT (%), LOW FAT",5,1,0,,0,,0,,242.943250779072,0,0,0,0,1,0,,-996,
112255,43243,1,,,"SCH",0,"PIZZA, CHEESE",5,1,0,1,6,"SLICE",0,,143.766286370597,0,0,0,0,1,0,,-996,
112255,43244,1,,,"TOP",-996,"CHOCOLATE MILKSHAKE",6,1,0,,0,,0,,329,0,0,0,0,1,0,,-996,
112255,44080,1,,,"SCH",0,"SOFT PRETZEL",6,1,0,,0,,0,,21.0148118414451,0,0,0,0,1,0,,-996,
112255,44080,3,,,"SCH",0,"FRUIT PIE",6,1,0,1,6,"PIECE",0,,105.58303030303,0,0,0,0,1,0,,-996,
112255,44080,2,,,"BEV",0,"MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,1,0,"PINT",0,,243.673684210526,0,0,0,0,1,0,,-996,
112255,44081,5,,,"BEV",0,"WATER, NFS",5,1,0,16,0,"OZ",1,,291.0915625,0,1.15,0,1.15,1,0,,-996,
112255,44081,3,,,"SCH",0,"FRUIT PIE",6,1,0,1,6,"PIECE",0,,105.58303030303,0,0,0,0,1,0,,-996,
112255,44081,1,,,"SCH",0,"LASAGNA (ANY TYPE)",5,1,0,1,6,"SERVING",0,,180.587580645161,0,0,0,0,1,0,,-996,
112255,44081,2,,,"SCH",0,"BREAD STICKS",6,1,0,3,0,"PIECE",0,,58.9248882410107,0,0,0,0,1,0,,-996,
112255,44081,4,,,"BEV",0,"MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,1,0,"PINT",0,,243.673684210526,0,0,0,0,1,0,,-996,
112255,44623,1,,,"TOP",-996,"Turkey Breast w/ American Cheese, Footlong",7,1,0,6,0,"INCH",0,,454,0,6.2,0,6.2,0,0,,-996,
112255,44623,2,,,"BEV",-996,"STRAWBERRY MILK",6,1,0,,0,,0,"ONE SIZE",374,0,0,0,0,0,0,,-996,
112255,44634,2,,,"BEV",-996,"ENERGY DRINK (RED BULL, MONSTER, OR ANY TYPE)",5,1,0,40,0,"OZ",1,,1200,0,2.25,0,2.25,0,0,,-996,
112255,44634,1,,,"GEN",-996,"COMBO SNACK BAG",6,1,0,1,6,"BAG",0,,528,0,2.49,0,2.49,0,0,,-996,
112259,26375,1,,,"TOP",-996,"Doritos Locos Taco, Beef",7,1,0,,0,,0,,78,0,1.28,0,1.28,0,0,,-996,
112259,26376,1,,,"GEN",-996,"DORITOS COOL RANCH",6,1,0,1,6,"LARGE",0,,37.5235876475931,0,0,0,0,1,0,,-996,
112261,46484,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,12,0,"OZ",1,,355.2,0,0,0,0,1,0,,-996,
112261,46487,1,,,"GEN",-996,"ICE CREAM, COFFEE FLAVORED",5,1,0,12,0,"OZ",1,,204,0,0,0,0,1,0,,-996,
112261,47166,1,,,"BEV",-996,"SPORTS DRINK (GATORADE, POWERADE, OR ANY TYPE)",5,1,0,20,0,"OZ",1,,610,0,1.25,0,1.25,0,0,,-996,
112261,47166,2,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,12,0,"OZ",1,,355.2,0,0,0,0,0,0,,-996,
112261,47846,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,12,0,"OZ",1,,355.2,0,0,0,0,1,0,,-996,
112261,47848,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,12,0,"OZ",1,,355.2,0,0,0,0,1,0,,-996,
112270,43963,3,,,"GEN",-996,"VEGETABLE SOUP",5,1,0,1,6,"SMALL",0,,291.616893203884,0,0,0,0,1,0,,-996,
112270,43963,2,,,"GEN",-996,"CARROTS",5,1,0,8,1,"OZ",1,,226.8,0,0,0,0,1,0,,-996,
112270,43963,1,,,"GEN",-996,"KEISH",6,1,0,2,0,"INCH",0,,121.5152,0,0,0,0,1,0,,-996,
112270,43963,4,,,"BEV",-996,"MILK, WHOLE",5,1,0,4,0,"OZ",1,,122,0,0,0,0,1,0,,-996,
112270,43968,2,,,"GEN",-996,"CURLEY FRIES",6,1,0,8,1,"OZ",1,,226.8,0,0,0,0,1,0,,-996,
112270,43968,1,,,"GEN",-996,"TURKEY CLUB WITH CHEESE",6,1,0,1,6,"X-LARGE",0,,260.333333333333,0,0,0,0,1,0,,-996,
112270,44702,6,,,"GEN",-996,"GARLIC BREAD",5,1,0,,0,,0,,115.290833333333,0,0,0,0,1,0,,-996,
112270,44702,4,,,"BEV",-996,"TEA, HOT (ANY FLAVOR)",5,1,0,,0,,0,,512.26425572519,0,0,0,0,1,0,,-996,
112270,44702,5,,,"BEV",-996,"MILK",6,1,0,4,0,"OZ",1,,122,0,0,0,0,1,0,,-996,
112270,44702,1,,,"GEN",-996,"RAVIOLI, CHEESE-FILLING, WITH CREAM SAUCE",5,1,0,,0,,0,,215.425,0,0,0,0,1,0,,-996,
112270,44702,7,,,"GEN",-996,"DIET ICE CREAM CHOCOLATE",6,1,0,,0,,0,,181.562727272727,0,0,0,0,1,0,,-996,
112270,44702,2,,,"GEN",-996,"GREEN BEANS",5,1,0,,0,,0,,65.8892307692308,0,0,0,0,1,0,,-996,
112270,44702,3,,,"GEN",-996,"VEGETABLE SOUP",5,1,0,,0,,0,,291.616893203884,0,0,0,0,1,0,,-996,
112270,44704,6,,,"BEV",-996,"TEA, HOT (ANY FLAVOR)",5,1,0,,0,,0,,512.26425572519,0,0,0,0,1,0,,-996,
112270,44704,4,,,"GEN",-996,"BROCCOLI",5,1,0,,0,,0,,80.7220754716981,0,0,0,0,1,0,,-996,
112270,44704,7,,,"GEN",-996,"TAPIOCA PUDDING",6,1,0,,0,,0,,103.315625,0,0,0,0,1,0,,-996,
112270,44704,3,,,"GEN",-996,"HERB ROASTED POTATOES",6,1,0,,0,,0,,85.5938461538462,0,0,0,0,1,0,,-996,
112270,44704,1,,,"GEN",-996,"CHICKEN LEG OR THIGH",5,1,0,,0,,0,,115.142857142857,0,0,0,0,1,0,,-996,
112270,44704,5,,,"BEV",-996,"MILK (OTHER OR UNKNOWN TYPE)",5,1,0,4,0,"OZ",1,,122,0,0,0,0,1,0,,-996,
112270,44704,2,,,"GEN",-996,"VEGETABLE SOUP",5,1,0,,0,,0,,291.616893203884,0,0,0,0,1,0,,-996,
112270,44806,1,,,"GEN",-996,"MINSESTRONE SOUP",6,1,0,8,1,"OZ",1,,226.8,0,0,0,0,1,0,,-996,
112270,44806,6,,,"GEN",-996,"SPAMONI ICE CREAM",6,2,0,2,0,"OZ",1,,68,0,0,0,0,1,0,,-996,
112270,44806,2,,,"BEV",-996,"MILK, WHOLE",5,1,0,12,0,"OZ",1,,366,0,0,0,0,1,0,,-996,
112270,44806,3,,,"GEN",-996,"SPAGHETTI, PASTA, NOODLES (OTHER OR UNKNOWN TYPE)",5,1,0,16,1,"OZ",1,,453.6,0,0,0,0,1,0,,-996,
112270,44806,5,,,"GEN",-996,"GARLIC BREAD WITH THREE KINDS OF CHEESE",6,1,0,,0,,0,,34,0,0,0,0,1,0,,-996,
112270,44806,4,,,"GEN",-996,"COVERED WITH MIZRTH CHEESE",6,1,0,,0,,0,,13,0,0,0,0,1,0,,-996,
112270,45402,4,,,"BEV",-996,"CRANBERRY JUICE MIXED WITH LEMONADE",6,2,0,8,0,"OZ",1,,505.6,0,0,0,0,1,0,,-996,
112270,45402,2,,,"GEN",-996,"YELLOW RICE",6,1,0,1,6,"SERVING",0,,132.52046875,0,0,0,0,1,0,,-996,
112270,45402,3,,,"GEN",-996,"COTTAGE CHEESE",6,1,0,1,6,"SERVING",0,,90.1302083333333,0,0,0,0,1,0,,-996,
112270,45402,1,,,"GEN",-996,"CHICKEN LEG OR THIGH",5,1,0,2,0,"PIECE",0,,115.142857142857,0,0,0,0,1,0,,-996,
112275,41044,2,,,"BEV",-996,"TEA, ICED",5,1,0,,0,,0,"MEDIUM",651,0,0,0,0,1,0,,-996,
112275,41044,4,,,"TOP",-996,"Sausage Biscuit",7,1,0,,0,,0,,113,0,2.09,0,2.09,1,0,,-996,
112275,41044,3,,,"TOP",-996,"EXTRA HAM",6,2,0,,0,,0,,42,0,1.19,0,2.38,1,0,,-996,
112275,41044,5,,,"TOP",-996,"BREAKFAST SANDWICH, WITH SAUSAGE, EGG, AND CHEESE",5,1,0,,0,,0,,188,0,1.89,0,1.89,1,0,,-996,
112275,41044,1,,,"TOP",-996,"Country Ham Biscuit",7,2,0,,0,,0,,208,0,1.79,0,3.58,1,0,,-996,
112275,69327,4,,,"TOP",-996,"Cajun Filet Biscuit",7,1,0,,0,,0,,157,0,2.75,0,2.75,1,0,,-996,
112275,69327,3,,,"BEV",-996,"TEA",6,1,0,128,1,"OZ",1,"LARGE",947,0,2.59,0,2.59,1,0,,-996,
112275,69327,1,,,"TOP",-996,"Country Ham Biscuit",7,1,0,,0,,0,,104,0,1.79,0,1.79,1,0,,-996,
112275,69327,2,,,"TOP",-996,"EXTRA HAM",6,1,6,,0,,0,,21,0,1.19,0,1.19,1,0,,-996,
112281,11357,1,,,"GEN",-996,"CHICHARRON TACO",6,1,0,,0,,0,,138,0,1.49,0,1.49,0,0,,-996,
112281,11360,1,,,"SCH",0,"CHALUPA",6,2,0,1,6,"MEDIUM",0,,277.837194805195,0,0,0,0,1,0,,-996,
112281,11360,2,,,"BEV",0,"MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,4,0,"OZ",1,,243.673684210526,0,0,0,0,1,0,,-996,
112281,11362,1,,,"TOP",-996,"McChicken",7,2,0,,0,,0,,286,0,1,0,2,0,0,,-996,
112281,11371,1,,,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,20,0,"OZ",1,,616,0,1.59,0,1.59,0,0,,-996,
112281,11371,2,,,"GEN",-996,"JUICY FRUIT GUM",6,1,0,1,6,"PACK",1,,153.1,0,1.35,0,1.35,0,0,,-996,
112281,11372,2,,,"BEV",0,"MILK, WHOLE",5,1,0,4,0,"OZ",1,,244,0,0,0,0,1,0,,-996,
112281,11372,1,,,"SCH",0,"CHALUPA",6,2,0,1,6,"MEDIUM",0,,277.837194805195,0,0,0,0,1,0,,-996,
112281,12100,1,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,20,0,"OZ",1,,614,0,1.59,0,1.59,0,0,,-996,
112281,12101,1,,,"SCH",0,"HAMBURGER",5,3,0,1,6,"MEDIUM",0,,353.31538235294,0,0,0,0,1,0,,-996,
112281,12101,4,,,"SCH",0,"RAW CARROTS",6,3,0,1,6,"SMALL",0,,151.10954496208,0,0,0,0,1,0,,-996,
112281,12101,2,,,"BEV",0,"MILK, 2 PERCENT (%), REDUCED FAT",5,3,0,1,6,"MEDIUM",0,,731.021052631579,0,0,0,0,1,0,,-996,
112281,12101,3,,,"SCH",0,"JELLO",6,3,0,1,6,"MEDIUM",0,,340.888467153285,0,0,0,0,1,0,,-996,
112281,12103,2,,,"TOP",-996,"McChicken",7,2,0,,0,,0,,286,0,2,0,4,0,0,,-996,
112281,12103,1,,,"TOP",-996,"Double Cheeseburger",7,3,3,,0,,0,,495,0,2.87,7,8.61,0,0,,-996,
112281,12392,4,,,"GEN",-996,"JELLO (GELATIN)",5,4,0,,0,,0,,396,0,,6,,0,0,,0,
112281,12392,2,,,"GEN",-996,"SHRIMP",5,1,1,20,5,"PIECE",1,,87,0,,6,,0,0,,0,
112281,12392,1,,,"GEN",-996,"CHICKEN SWEET AND SOUR",6,1,0,,0,,0,,227,0,,6,,0,0,,0,
112281,12392,3,,,"GEN",-996,"CRAB LEGS",6,4,0,2,0,"OZ",1,,226.8,0,,6,,0,0,,0,
112281,12393,2,,,"BEV",-996,"DIET SODA, DR PEPPER, ROOT BEER",5,1,0,20,0,"OZ",1,,600,0,1.41,0,1.41,0,0,,-996,
112281,12393,3,,,"GEN",-996,"SNICKERS",6,1,0,1,6,"KING SIZE",2,,140,0,1.5,0,1.5,0,0,,-996,
112281,12393,1,,,"BEV",-996,"DR. PEPPER",6,1,0,20,0,"OZ",1,,614,0,1.45,0,1.45,0,0,,-996,
112281,12399,1,,,"BEV",-996,"SPORTS DRINK (GATORADE, POWERADE, OR ANY TYPE)",5,1,0,24,0,"OZ",1,,732,0,2.05,0,2.05,0,0,,-996,
112281,12400,1,,,"GEN",-996,"MENUDO",6,1,0,1,6,"LARGE",0,,2216.9,0,6.48,0,6.48,0,0,,-996,
112281,12402,1,,,"TOP",-996,"Just Cheese Round Hot-n-Ready Pizza, 14""",7,1,0,1,6,"LARGE",0,"LARGE",936,0,8,0,8,0,0,,-996,
112281,12403,1,,,"BEV",-996,"REGULAR SODA, DR PEPPER, ROOT BEER",5,1,0,20,0,"OZ",1,,614,0,1.57,0,1.57,0,0,,-996,
112281,62641,4,,,"BEV",-996,"REGULAR SODA (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"SMALL",0,"SMALL",493,0,1,0,1,0,0,,-996,
112281,62641,1,1,3,"TOP",-996,"Southern Style Chicken Biscuit",7,1,0,,0,,0,,157,0,4.34,0,4.34,0,0,,-996,
112281,62641,5,1,3,"TOP",-996,"French Fries",7,1,4,,0,,0,"LARGE",154,1,0,5,0,0,0,,-996,
112281,62641,3,,,"TOP",-996,"Big Breakfast W/ Hotcakes",7,1,0,,0,,0,,434,0,3.99,0,3.99,0,0,,-996,
112281,62641,2,1,3,"BEV",-996,"REGULAR SODA (OTHER OR UNKNOWN TYPE)",5,1,0,1,6,"LARGE",0,"LARGE",986,0,0.69,0,0.69,0,0,,-996,
112281,62646,1,,,"TOP",-996,"Pepperoni Deep Dish Pizza",7,1,0,,0,,0,,1160,0,6.65,0,6.65,0,0,,-996,
112296,48260,1,,,"TOP",-996,"CHICKEN BURRITO",5,1,0,,0,,0,,624,0,6.82,0,6.82,0,0,,-996,
112296,48263,1,,,"GEN",-996,"APPLES",6,1,0,2,0,,0,,293.2,0,0.95,0,0.95,0,0,,-996,
112296,48264,1,,,"BEV",-996,"COFFEE (OTHER OR UNKNOWN TYPE)",5,1,0,12,0,"OZ",1,,355.2,0,0,0,0,1,0,,-996,
112296,48264,2,,,"GEN",-996,"DONUT (DOUGHNUT), ANY TYPE",5,1,0,,0,,0,,52.0733333333333,0,0,0,0,1,0,,-996,
112296,48265,1,,,"GEN",-996,"BANANA",5,1,0,2,0,,0,,791.9,0,0.97,0,0.97,0,0,,-996,
112296,48266,1,,,"GEN",-996,"PORK SANDWICH",5,2,0,,0,,0,,272,0,1.5,0,3,0,0,,-996,
112296,48267,1,,,"GEN",-996,"CHICKEN (UNKNOWN TYPE)",5,1,0,,0,,0,,74.6989633173844,0,0,0,0,1,0,,-996,
112296,48267,4,,,"BEV",-996,"BEER, REGULAR",5,1,0,12,0,"OZ",1,,360,0,0,0,0,1,0,,-996,
112296,48267,3,,,"GEN",-996,"BLACK BEANS",5,1,0,1,0,"SERVING",0,,80.0998701298701,0,0,0,0,1,0,,-996,
112296,48267,2,,,"GEN",-996,"CAESAR SALAD",5,1,0,1,0,"SERVING",0,,125.12,0,0,0,0,1,0,,-996,
112296,48267,5,1,6,"GEN",-996,"MASHED POTATOES",6,1,0,,0,,0,,129.081832191781,0,0,0,0,1,0,,-996,
112296,48267,6,1,6,"GEN",-996,"GRAVY",6,1,0,,0,,0,,58.2549549549551,2,0,0,,1,0,,-996,
112296,48268,2,,,"GEN",-996,"BREADED CHICKEN SANDWICH (INCLUDES CHICKEN PATTY SANDWICH)",5,1,0,,0,,0,,665,0,4.69,0,4.69,0,0,,-996,
112296,48268,1,,,"BEV",-996,"SPORTS DRINK (GATORADE, POWERADE, OR ANY TYPE)",5,1,0,16,0,"OZ",1,,488,0,1.99,0,1.99,0,0,,-996,
112305,56759,1,,,"BEV",-996,"WATER, NFS",6,6,0,640,1,"OZ",1,,113664,0,1.5,0,9,0,0,,-996,
112308,58249,1,,,"GEN",-996,"CHICKEN COMBO BOWL",6,1,0,1,6,"LARGE",0,,312,0,5.59,0,5.59,0,0,,-996,
112312,69589,1,,,"GEN",-996,"SLURPEE",6,1,0,1,6,"SMALL",0,,541.8,0,1.47,0,1.47,0,0,,-996,
112313,31964,1,1,3,"TOP",-996,"Whataburger",7,1,0,,0,,0,,329,0,6.86,0,6.86,0,0,,-996,
112313,31964,2,1,3,"TOP",-996,"French Fries",7,1,0,,0,,0,"MEDIUM",128,0,0,0,0,0,0,,-996,
112313,31964,3,1,3,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",5,1,0,1,6,"MEDIUM",0,"MEDIUM",739,0,0,0,0,0,0,,-996,
112319,27311,9,,,"BEV",-996,"RUM AND COKE",6,2,0,4,0,"OZ",1,,240,0,0,0,0,1,0,,-996,
112319,27311,6,,,"BEV",-996,"WATER, NFS",5,2,0,12,0,"OZ",1,,710.4,0,0,0,0,1,0,,-996,
112319,27311,10,,,"GEN",-996,"DINNER ROLLS",6,2,0,,0,,0,,130,0,0,0,0,1,0,,-996,
112319,27311,5,,,"GEN",-996,"SALAD DRESSING",6,2,0,1.5,1,"OZ",1,,93.6,0,0,0,0,1,0,,-996,
112319,27311,1,,,"GEN",-996,"STEAK",6,1,0,6,0,"OZ",1,,170.1,0,0,0,0,1,0,,-996,
112319,27311,3,,,"GEN",-996,"BAKED POTATO",5,2,0,,0,,0,,484,0,0,0,0,1,0,,-996,
112319,27311,2,,,"GEN",-996,"SHRIMP",5,6,0,2,0,"SERVING",0,,522,0,0,0,0,1,0,,-996,
112319,27311,4,,,"GEN",-996,"SALAD",6,2,0,,0,,0,,666,0,0,0,0,1,0,,-996,
112319,27311,7,,,"GEN",-996,"PRIME RIB",6,1,0,8,0,"OZ",1,,226.8,0,0,0,0,1,0,,-996,
112319,27311,8,,,"BEV",-996,"WINE, RED",5,2,0,8,0,"OZ",1,,470.4,0,0,0,0,1,0,,-996,
112319,27312,2,,,"GEN",-996,"SUPER STACK BLIMPIE BEST",6,1,0,6,0,"INCH",0,,242,0,6.56,0,6.56,0,0,,-996,
112319,27312,1,,,"GEN",-996,"CHICKEN CAESAR WRAP",6,1,0,6,0,"INCH",0,,118,0,6.56,0,6.56,0,0,,-996,
112319,27315,9,,,"BEV",-996,"RED WINE",6,2,0,8,0,"OZ",1,,470.4,0,0,0,0,1,0,,-996,
112319,27315,4,,,"GEN",-996,"DINNER ROLLS",6,1,0,,0,,0,,50.1695306770961,0,0,0,0,1,0,,-996,
112319,27315,1,,,"GEN",-996,"CHICKEN BREAST",5,2,0,,0,,0,,201.987906976744,0,0,0,0,1,0,,-996,
112319,27315,2,,,"GEN",-996,"GREEN BEANS",5,1,0,1,6,"SERVING",0,,65.8892307692308,0,0,0,0,1,0,,-996,
112319,27315,10,,,"BEV",-996,"RUM AND COKE",6,2,0,4,0,"OZ",1,,240,0,0,0,0,1,0,,-996,
112319,27315,6,,,"GEN",-996,"MASHED POTATOES",5,1,0,1,6,"SERVING",0,,129.081832191781,0,0,0,0,1,0,,-996,
112319,27315,5,,,"GEN",-996,"PORK TENDERLOINS",6,1,0,2,0,"SLICE",0,,115.182142857143,0,0,0,0,1,0,,-996,
112319,27315,8,,,"BEV",-996,"WATER, NFS",5,2,0,12,0,"OZ",1,,710.4,0,0,0,0,1,0,,-996,
112319,27315,7,,,"GEN",-996,"CUPCAKES",6,2,0,,0,,0,,231.720625,0,0,0,0,1,0,,-996,
112319,27315,3,,,"GEN",-996,"SALAD",6,2,0,,0,,0,,148.132,0,0,0,0,1,0,,-996,
112319,27316,4,,,"BEV",-996,"WINE, RED",6,1,0,6,0,"OZ",1,,103,0,6,0,6,0,0,,-996,
112319,27316,2,1,6,"TOP",-996,"ZUCCHINI",6,1,0,,0,,0,,185,2,7,0,7,0,0,,-996,
112319,27316,1,,,"TOP",-996,"CALAMARY",6,1,0,,0,,0,,150,0,8,0,8,0,0,,-996,
112319,27316,5,1,6,"BEV",-996,"REGULAR SODA, SPRITE, SIERRA MIST, MOUNTAIN DEW",6,1,0,,0,,0,"LARGE",616,2,0,5,0,0,0,,-996,
112319,27316,3,,,"BEV",-996,"COSMOPOLITAN",6,1,0,4,0,"OZ",1,,124,0,8,0,8,0,0,,-996,
112319,27729,1,,,"TOP",-996,"Baked Potato Soup",7,1,0,1,0,"BOWL",0,,484,0,3.99,0,3.99,0,0,,-996,
112319,27729,2,,,"BEV",-996,"BEER, OTHER OR UNKNOWN TYPE",5,1,0,12,0,"OZ",1,,360,0,2.5,0,2.5,0,0,,-996,
112319,27730,1,,,"BEV",-996,"CARAMEL MOCHA NO FAT COFFEE",6,1,0,1,0,"LARGE",0,"LARGE",608,0,3.29,0,3.29,0,0,,-996,
112319,27731,1,,,"GEN",-996,"REUBEN",6,1,0,,0,,0,,181,0,7.99,0,7.99,0,0,,-996,
112319,27731,5,,,"BEV",-996,"BEER, OTHER OR UNKNOWN TYPE",5,1,0,12,0,"OZ",1,,360,0,3,0,3,0,0,,-996,
112319,27731,2,,,"GEN",-996,"FRENCH FRIES",5,1,0,,0,,0,,117,0,0,0,0,0,0,,-996,
112319,27731,4,,,"GEN",-996,"CRAB RANGOON",6,1,0,,0,,0,,199,0,6,0,6,0,0,,-996,
112319,27731,6,,,"BEV",-996,"RUM AND COKE",6,1,0,8,0,"OZ",1,,240,0,4,0,4,0,0,,-996,
112319,27731,3,,,"GEN",-996,"STRAWBERRY CHICKEN SALAD",6,1,0,,0,,0,,539,0,6.99,0,6.99,0,0,,-996,
112320,54038,1,,,"TOP",-996,"McChicken",7,1,0,,0,,0,,143,0,1,0,1,0,0,,-996,
112320,54038,2,,,"TOP",-996,"French Fries",7,1,0,,0,,0,,117,0,1,0,1,0,0,,-996,
112320,54038,3,,,"BEV",-996,"TEA, ICED",5,1,0,,0,,0,"MEDIUM",622,0,1,0,1,0,0,,-996,
112320,54044,1,,,"BEV",-996,"CHOCOLATE MILK, 2 PERCENT (%), REDUCED FAT",5,1,0,16,1,"OZ",1,,499.2,0,1.39,0,1.39,0,0,,-996,
112320,54044,2,,,"GEN",-996,"CINNAMON BUN (SWEET ROLL)",5,1,0,,0,,0,,168.5,0,0.99,0,0.99,0,0,,-996,
112320,54048,1,,,"GEN",-996,"EGG ROLL (OTHER OR UNKNOWN TYPE)",5,2,0,,0,,0,,374.2,0,0,0,0,1,0,,-996,
112320,54048,2,,,"BEV",-996,"WATER, NFS",5,1,0,,0,,0,,3788.8,0,0,0,0,1,0,,-996,
112320,54049,3,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,,0,,0,,408.99695281894,0,0,0,0,0,0,,-996,
112320,54049,2,,,"GEN",-996,"FISH SANDWICH",5,1,0,,0,,0,,146.177966101695,0,6.22,0,6.22,0,0,,-996,
112320,54049,1,,,"GEN",-996,"FRENCH FRIES",5,1,0,,0,,0,,55.1330415430267,0,0,0,0,0,0,,-996,
112320,54473,2,1,3,"TOP",-996,"Whopper Sandwich w/ Cheese",7,1,0,,0,,0,,279,0,6.09,0,6.09,0,0,,-996,
112320,54473,4,1,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"SMALL",0,"SMALL",614,0,0,5,0,0,0,,-996,
112320,54473,1,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"LARGE",0,"LARGE",1228,0,2.09,0,2.09,0,0,,-996,
112320,54473,3,1,3,"TOP",-996,"French Fries, Salted",7,1,0,1,6,"SMALL",0,"SMALL",128,0,0,5,0,0,0,,-996,
112320,66414,1,,,"GEN",-996,"TURKEY (ROASTED)",5,1,0,4,0,"OZ",1,,113.4,0,0,5,0,1,0,,-996,
112320,66414,2,,,"GEN",-996,"HAM",5,1,0,6,0,"OZ",1,,170.1,0,0,5,0,1,0,,-996,
112320,66414,4,,,"BEV",-996,"TEA, ICED",5,1,0,12,0,"OZ",1,,355.2,0,0,5,0,1,0,,-996,
112320,66414,3,,,"GEN",-996,"PECAN PIE",6,1,0,4,0,"OZ",1,,113.4,0,0,5,0,1,0,,-996,
112320,66415,1,,,"BEV",-996,"CHOCOLATE MILK OTHER OR UKNOWN TYPE",6,1,0,8,0,"OZ",1,,249.6,0,1.39,0,1.39,0,0,,-996,
112320,66415,2,,,"GEN",-996,"DANISH",5,1,0,4,0,"OZ",1,,113.4,0,0.99,0,0.99,0,0,,-996,
112320,66416,4,,,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"LARGE",0,"LARGE",1228,0,2.09,0,2.09,0,0,,-996,
112320,66416,3,1,3,"BEV",-996,"REGULAR SODA, COCA COLA, COKE, PEPSI",5,1,0,1,6,"SMALL",0,"SMALL",614,0,0,5,0,0,0,,-996,
112320,66416,1,1,3,"TOP",-996,"Whopper Sandwich",7,1,0,,0,,0,,256,0,6.09,0,6.09,0,0,,-996,
